woo_product_id,shopify_handle,title,status,vendor,product_type,tags,sku,price,compare_at_price,collection_handles,image_count,variant_count,legacy_woo_id_metafield,seo_title_source,seo_description_source
5119,mary-may-tranexamic-eye-cream-30g,Mary &amp; May Tranexamic Eye Cream (Special set - pack of 2),active,Mary &amp; May,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment, Dark spots &amp; Discoloration serums, Eye cream",19-1-item,15.0,,serums-treatment|serums-treatment|serums-treatment|mary-may,1,1,5119,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
5355,tola-banks-easy-blend-beauty-sponge-pack-of-4,Tola Banks Easy Blend Beauty Sponge ( Pack of 4),active,Tola Banks,Brushes &amp; Beauty Blenders,"Makeup, Brushes &amp; Beauty Blenders",18-1-item,16.0,,brushes-beauty-blenders|tola-banks,1,1,5355,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
5362,flawless-stay-on-spray-150ml,Flawless Stay On Spray 150ml,active,Flawless Ivy cosmetics,Setting &amp; Finishing Spray,"Makeup, Setting &amp; Finishing Spray",17-1-item,17.0,,flawless-ivy-cosmetics,1,1,5362,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
5911,good-molecules-brightening-dark-spots-bar-85g,Good Molecules Brightening &amp; Dark Spots Bar 85g,active,Good Molecules,Face Cleansers &amp; Wash,"Skin Care, Face Cleansers &amp; Wash, Dark spots &amp; Discoloration serums",16-1-item,12.0,,face-cleansers-wash|serums-treatment|good-molecules,3,1,5911,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
5915,nip-fab-retinol-fix-overnight-cream-50ml,Nip + Fab Retinol Fix Overnight Cream 50ml,active,Nip + Fab,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment",15-1-item,18.0,,serums-treatment|nip-fab,2,1,5915,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
5918,nip-fab-vitamin-c-fix-cleanser,Nip + Fab Vitamin C Fix Cleanser,active,Nip + Fab,Face Cleansers &amp; Wash,"Skin Care, Face Cleansers &amp; Wash, Dark spots &amp; Discoloration serums, face, HYDRATING, EVEN TONE, Vit c Face cleanser, brightening face wash",14-1-item,12.0,,face-cleansers-wash|serums-treatment|nip-fab,1,1,5918,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
5921,tiam-ac-fighting-aha-bha-pha-toner,Tiam AC Fighting AHA BHA PHA TONER,active,Tiam,"Face Toners, Mist &amp; Essence","Skin Care, Face Toners, Mist &amp; Essence, Exfoliators, Peels &amp; Scrubs, toner, EXFOLIATING",13-1-item,12.0,,face-toners-mist-essence|exfoliators-peels-scrubs|tiam,3,1,5921,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
5935,naturium-barrier-bounce-50ml,Naturium Barrier Bounce 50ml,active,Naturium,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment, hydration, ceramide, hyaluronic, BRIGHTENING, Barrier repair",12-1-item,26.0,,serums-treatment|naturium,4,1,5935,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
5940,naturium-aha-exfoliating-mask-10,Naturium AHA Exfoliating Mask 10%,active,Naturium,"Exfoliators, Peels &amp; Scrubs","Skin Care, Exfoliators, Peels &amp; Scrubs, face, EXFOLIATING",11-1-item,25.0,,exfoliators-peels-scrubs|naturium,4,1,5940,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
5945,sylvimak-concealer,Sylvimak Concealer,active,Sylvimak,Concealer,"Concealer, Highlight &amp; Contour, Makeup",,12.0,,sylvimak,2,8,5945,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
5989,tree-hut-vitamin-c-shea-sugar-scrub,Tree Hut vitamin c shea sugar scrub,active,Tree Hut,Body Scrubs,Body Scrubs,2-1-item,16.0,,body-scrubs|tree-hut,2,1,5989,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
6565,olay-hyaluronic-acid-body-lotion,Olay Hyaluronic Acid Body Lotion,active,Olay,Moisturizers &amp; Cream,"Moisturizers &amp; Cream, Body Moisturizers, Body Lotion, Baby wash &amp; lotion",1-1-item,20.0,,moisturizers|body-moisturizers|body-lotion|baby-wash-lotion|olay,1,1,6565,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7309,eos-coconut-waters-body-lotion-16-fl-oz-473ml,Eos Body Lotion Coconut Waters  - 16 fl oz/473ml,active,Eos,Body Moisturizers,"Bath &amp; Body Care, Body Moisturizers, Body Lotion, Baby wash &amp; lotion, Body Body, Body Butter",573-1-item,18.0,,body-moisturizers|body-lotion|baby-wash-lotion|body-care|body-butter|eos,4,1,7309,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7323,dr-teals-shea-sugar-prebiotic-lemon-balm-scrub,Dr Teals Shea Sugar Prebiotic Lemon Balm Scrub,active,Dr Teal's,Body Scrubs,Body Scrubs,572-1-item,15.0,,body-scrubs|dr-teals,4,1,7323,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7328,yglam-beauty-bronzer-pallete-bronzey,YGLAM Beauty Bronzer Pallete (BRONZEY),active,Yglam,Bronzers &amp; Highlighters,"Bronzers &amp; Highlighters, Highlight &amp; Contour",571-1-item,27.0,,yglam,3,1,7328,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7515,skincare-essentials-combo-deal-valentine-combo-deals,SKINCARE ESSENTIALS COMBO DEAL -VALENTINE COMBO DEALS,active,,Moisturizers &amp; Cream,"Skin Care, Moisturizers &amp; Cream, Face Cleansers &amp; Wash, Sunscreen, VALENTINE COMBO DEALS, Combo Deals",570-1-item,56.0,60.0,moisturizers|face-cleansers-wash|sunscreen|valentine-combo-deals|combo-deals,2,1,7515,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7534,hydartion-barrier-repair-combo-valentine-combo-deals,HYDARTION & BARRIER REPAIR COMBO- VALENTINE COMBO DEALS,active,,"Face Toners, Mist &amp; Essence","Skin Care, Face Toners, Mist &amp; Essence, Sunscreen, VALENTINE COMBO DEALS, Combo Deals, hydration, Barrier repair, VALENTINE COMBO DEALS",569-1-item,69.99,,face-toners-mist-essence|sunscreen|valentine-combo-deals|combo-deals,2,1,7534,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7535,acne-blemish-fighter-set-valentine-combo-deals,ACNE & BLEMISH FIGHTER SET - VALENTINE COMBO DEALS,active,,VALENTINE COMBO DEALS,"Skin Care, acne treatment, VALENTINE COMBO DEALS, Combo Deals, acne treatment, BLEMISH TREATMENT, VALEN",568-1-item,82.0,89.99,acne-treatment|valentine-combo-deals|combo-deals,2,1,7535,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7537,exfoliating-and-moisturizing-body-combo-valentine-combo-deals,EXFOLIATING AND MOISTURIZING BODY COMBO- VALENTINE COMBO DEALS,active,,VALENTINE COMBO DEALS,"Bath &amp; Body Care, VALENTINE COMBO DEALS, Combo Deals, MOISTURIZING, exfolia",567-1-item,100.0,,valentine-combo-deals|combo-deals,2,1,7537,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7539,body-glow-brightening-combo-3-valentine-combo-sales,BODY GLOW & BRIGHTENING COMBO 3- VALENTINE COMBO DEALS,active,,Body Lotion,"Bath &amp; Body Care, Body Lotion, VALENTINE COMBO DEALS, Combo Deals, BRIGHTENING, MOISTURIZING, BODY GLOW",566-1-item,69.99,80.0,body-lotion|valentine-combo-deals|combo-deals,2,1,7539,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7542,body-glow-brightening-combo-2-valentine-combo-deals,BODY GLOW & BRIGHTENING COMBO 2- VALENTINE COMBO DEALS,active,,Moisturizers &amp; Cream,"Bath &amp; Body Care, Moisturizers &amp; Cream, Body Wash, Body Lotion, Body Oil, VALENTINE COMBO DEALS, Combo Deals, BRIGHTENING, MOISTURIZING",565-1-item,90.0,100.0,moisturizers|body-wash|body-lotion|body-oil|valentine-combo-deals|combo-deals,2,1,7542,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7543,body-glow-brightening-combo-1-valentine-combo-deals,BODY GLOW & BRIGHTENING COMBO 1- BUNDLE DEAL,active,,Body Wash,"Bath &amp; Body Care, Body Wash, Body Lotion, Body Oil, VALENTINE COMBO DEALS, BRIGHTENING, Combo Deals, EVEN TONE, BRIGHTENING, VALENTINE COMBO DEALS, BODY GLOW, valentine glow",564-1-item,90.0,100.0,body-wash|body-lotion|body-oil|valentine-combo-deals|brightening|combo-deals,2,1,7543,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7544,glow-radiance-bundle-for-hyperpigmentation-brightening-valentine-combo-deal,GLOW & RADIANCE BUNDLE (For Hyperpigmentation & Brightening)- Valentine Combo Deal,active,,VALENTINE COMBO DEALS,"Skin Care, Glow serum, Dark spots &amp; Discoloration serums, VALENTINE COMBO DEALS, HYPERPIGMENTATION, BRIGHTENING, Combo Deals, EVEN TONE, BRIGHTENING, hyperpigmentation, dark spots, VALENTINE COMBO DEALS",563-1-item,122.0,,serums-treatment|serums-treatment|valentine-combo-deals|hyperpigmentation|brightening|combo-deals,2,1,7544,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7880,eos-pink-champagne-body-wash,EOS Pink Champagne Body Wash,active,Eos,Body Wash,"Bath &amp; Body Care, Body Wash",556-1-item,19.0,,body-wash|eos,1,1,7880,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7885,naturium-alpha-arbutin-serum-2-30ml,NATURIUM Alpha Arbutin Serum 2%  30ML,active,Naturium,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment, Dark spots &amp; Discoloration serums, HYPERPIGMENTATION, BRIGHTENING",562-1-item,25.0,,serums-treatment|serums-treatment|hyperpigmentation|brightening|naturium,4,1,7885,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7890,tiam-vita-b3-mist-toner-6-76-fl-oz-200-ml,"Tiam Vita B3 Mist Toner, 6.76 fl oz (200 ml)",active,Tiam,"Face Toners, Mist &amp; Essence","Skin Care, Face Toners, Mist &amp; Essence, Glow spray",561-1-item,15.0,,face-toners-mist-essence|serums-treatment|tiam,1,1,7890,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7895,vee-beauty-eyeshadow-palette-naked,Vee Beauty Eyeshadow Palette (NAKED),active,Vee Beauty,Eyeshadow,"Eyes, Eyeshadow, Makeup",560-1-item,12.87,,eyes|vee-beauty,2,1,7895,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7899,vee-beauty-eyeshadow-palette-nudes,Vee Beauty Eyeshadow Palette (NUDES),active,Vee Beauty,Eyeshadow,"Eyeshadow, Makeup",559-1-item,17.0,,vee-beauty,1,1,7899,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7902,eos-fresh-cozy-body-wash,EOS Fresh & Cozy Body Wash-,active,Eos,Body Wash,"Bath &amp; Body Care, Body Wash",558-1-item,19.0,,body-wash|eos,1,1,7902,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7911,eos-coconut-waters-body-wash,EOS Coconut Waters Body Wash,active,Eos,Body Wash,"Bath &amp; Body Care, Body Wash",557-1-item,19.0,,body-wash|eos,1,1,7911,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7912,eos-hand-cream-vanilla-cashmere,EOS Shea Better Hand Cream,active,Eos,Hand cream,"Moisturizers &amp; Cream, Hand cream",555-1-item,7.0,,moisturizers|eos,1,3,7912,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7920,eos-strawberry-dream-body-lotion,EOS Strawberry Dream Body Lotion,active,Eos,Moisturizers &amp; Cream,"Moisturizers &amp; Cream, Body Moisturizers, Body Lotion, Body Butter",554-1-item,18.0,,moisturizers|body-moisturizers|body-lotion|body-butter|eos,1,1,7920,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
7924,tree-hut-shea-sugar-scrub-vanilla-510g,Tree Hut - Shea Sugar Scrub - Vanilla 510g,active,Tree Hut,Body Scrubs,Body Scrubs,553-1-item,15.84,,body-scrubs|tree-hut,3,1,7924,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
8533,elastalift-dark-circle-eye-cream-collagen-peptide,Elastalift Dark Circle Eye Cream (Collagen + peptide),active,Elastalift,Moisturizers &amp; Cream,"Skin Care, Moisturizers &amp; Cream, Dark spots &amp; Discoloration serums, Eye cream, BRIGHTENING, Eye cream",,15.84,,moisturizers|serums-treatment|serums-treatment|brightening|elastalift,1,1,8533,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
8618,vee-beauty-concealer-palette,Vee Beauty Concealer Palette,active,Vee Beauty,Foundation,"Foundation, Concealer, Highlight &amp; Contour, Makeup",,12.0,,vee-beauty,2,1,8618,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
8628,eucerin-baby-eczema-relief-cream-body-wash-fragrance-free,"Eucerin Baby Eczema Relief Cream Body Wash, Fragrance Free",active,Eucerin,Baby wash &amp; lotion,Baby wash &amp; lotion,,16.83,,baby-wash-lotion|eucerin,4,1,8628,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
8634,olay-super-serum-body-wash-for-extra-dry-skin,Olay Super Serum Body Wash,active,Olay,Body Wash,"Bath &amp; Body Care, Body Wash",,22.0,,body-wash|olay,4,3,8634,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
